z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,label
-0.57737136,0.067947686,0.32422483,-0.3527887,-0.2855665,-0.5178431,0.31299403,0.07968362,1.7732775,-0.5144568,0.28718373,0.86821455,-0.638121,-0.36542305,-0.75674534,1.526431,-1.1248869,-0.61816466,-0.41102672,-1.9131385,1.0325352,-0.7041855,-1.7870548,-0.11243491,-1.2757142,1.086313,0.84789586,-1.1066802,-1.1137698,1.6457106,0.32158038,1.8267962,3
0.40521425,1.3115195,-1.1681467,0.09631781,1.0142899,0.35870093,-0.48705232,0.13119543,0.92318606,0.46840557,0.42390049,-0.20623481,0.4079428,0.94651115,-0.42780042,0.8634508,0.17290643,-0.8447897,0.8194164,-2.452901,1.3332183,-1.7215033,-1.3783466,0.2774596,0.25996816,-0.39357635,1.5247986,-0.5912891,0.48812598,0.138302,1.0578982,0.7841926,3
-0.18100303,1.1096568,1.0438302,0.8129132,-0.55998373,-0.83734107,-0.12939566,0.7897799,0.19629008,0.76745033,0.1603144,-0.3148863,-1.7534384,-1.6226702,1.2761414,1.6622287,1.3270456,0.13195974,-0.17220761,-1.7173408,0.24658543,0.54791754,-0.5648222,-0.33082202,-0.6478243,0.85065615,0.09631459,0.74170226,0.5838449,0.71756595,-0.0488901,2.1241095,3
0.108095124,0.24084577,-0.03726189,1.2269658,0.60395217,0.80788314,-0.5074972,0.3660762,0.059299365,-1.6329981,-0.5005341,0.061712153,-0.34260234,0.3682355,0.7870403,1.0353905,0.45970708,0.08527103,1.9476874,-0.91907626,0.8045701,1.3414292,-0.3879987,0.115480304,-0.12907541,0.04720989,0.29596537,1.7273929,0.83645433,1.3744743,-0.5217339,1.7223129,3
0.034336492,-0.4380331,1.2938657,1.1391643,-0.92210704,0.48060453,-0.2578445,-0.34542552,0.30327594,0.3014539,-0.12478568,-0.25086096,-0.96285224,0.06406559,-0.11008824,1.0373951,0.03010989,1.8106871,-0.6456161,-1.5805397,0.0005211979,0.6420341,0.07889829,-0.6410553,-0.72692716,0.9151261,0.19882275,0.9350704,0.48582804,-0.5326794,-0.024858594,1.9518011,3
-0.38092107,-5.0738454e-05,-0.3583641,-1.4040084,0.3650379,1.0031507,-0.89568686,-0.06975973,-2.1750927,1.0320295,-0.5530458,0.10891218,-1.4840167,-0.35353446,-0.36926067,0.11855693,-0.15147576,-0.41665974,0.10109958,-1.1746594,-0.6700373,0.56311625,1.0873631,1.1237638,-0.465107,1.9418099,0.38843605,1.0486914,0.7726725,1.3887985,-1.7259903,0.9381304,3
-0.13270053,1.2027612,-0.5262878,-0.18856268,-1.6605251,0.31991857,-0.93725234,0.8295844,-0.25738856,-0.58521634,-0.32890797,-0.39202592,-0.799454,-1.173079,-0.3457857,1.2717539,0.03696336,0.36753595,-0.17460714,-2.0457284,-0.016779184,0.022357574,-0.43425018,-0.04647772,0.5585998,0.29208127,-0.08046144,0.4892812,-0.5329902,0.15869239,0.34461996,1.9882965,3
-0.9262007,-0.35195714,-1.4875641,0.9873594,-0.27456802,-0.44680265,-0.31618404,-0.083514035,-1.5661337,-1.3850381,-0.7999178,-2.2916186,-1.6165848,0.09876302,0.767062,-0.44305184,1.968002,-0.1904929,-0.42853454,-1.9106487,0.86139643,-1.0514779,-0.08366338,1.2508342,-1.2514019,-0.1293248,-0.45888922,-1.3982495,-0.13512367,1.5317928,0.4174378,0.59049916,3
0.24011418,-0.61556196,-0.14045511,0.17692915,-0.607161,-0.030047357,-0.69007814,0.49728084,-2.6145024,0.58155954,-0.8050843,-1.888445,0.7918831,0.08593941,0.03817705,0.06358964,0.36467245,-0.32557642,0.23119223,-1.9876127,0.8415527,0.4869269,-0.41439524,-0.5781018,0.05311443,1.2902738,0.14118026,-1.6090374,-0.029207394,0.53831667,-0.57434285,1.1099145,3
-0.23389685,1.3395281,0.72925407,-1.4438974,-0.29073772,0.73502684,-1.0725622,-2.0383196,-1.1283699,0.37348348,-0.88132036,-0.59185475,1.1815977,-0.7982125,-0.55871165,0.8331596,1.242203,0.62115103,0.5394209,-1.8074996,1.7378376,0.1712614,0.2828704,0.37224108,-0.37716633,1.0272247,-0.6447242,0.9660551,-1.6630173,0.18299147,-0.7823885,1.7784163,3
0.33892018,0.5843155,-0.45426875,0.58284825,0.00894032,-0.5093272,-1.349763,1.086267,-0.77839833,-0.1587811,0.99068356,2.3125713,-0.24096578,0.088589355,1.1423736,-0.8872326,0.039682373,-0.33778873,-0.13366,0.37248674,-0.22058666,0.2811461,-0.08424961,-1.0202584,-0.05805081,-0.32949677,0.7187343,2.4221668,-1.2973617,0.5645936,1.2463655,0.18011661,3
0.34551746,1.2143607,1.0648844,-0.7102651,-1.0559828,-0.87773633,-0.092088,1.2553169,0.92294264,-0.5951923,-0.3662952,0.5152669,-0.75516814,-0.51483,0.06432175,1.0511979,0.50242037,0.45109504,0.39835683,-2.3302386,-0.46273267,-0.5119719,-0.2223765,-0.19662921,0.28956485,0.52808094,0.174932,-0.016239382,1.0667133,-0.35810763,-0.68204725,2.1152415,3
1.705124,1.0133638,1.8129859,0.29738587,0.42928582,-1.8649306,-0.68148524,0.15128393,0.79447836,1.0659485,-0.42578864,0.1889602,-2.0742009,-1.5167668,-0.5441728,1.5707595,-0.5633628,-0.76724094,-0.44026527,-2.0018466,-0.7656039,-0.042975485,-0.8727881,-0.14685264,-0.37707376,0.3678932,0.3621679,0.26909107,0.52091473,0.3402009,-1.1218011,2.0059843,3
0.7527461,-0.64486873,0.6148185,-0.8437726,0.24629511,0.6899465,-0.4390207,1.4560648,-4.1070285,1.793059,-0.04462245,-0.037692413,0.38976225,-0.19993617,0.91729945,0.91074574,2.4549718,1.3759807,-0.6224839,0.7000578,0.4898672,-0.47897094,-1.1407477,1.3211975,-0.50693333,1.0501744,-0.03328757,1.4357027,-1.1863313,-0.34524372,0.9479051,0.04507839,3
-0.45485058,-0.6629159,0.4452715,-0.029058672,2.0440643,0.79283106,-0.75813997,1.0480868,-0.2675104,1.0902642,0.46945202,-1.5438992,1.1507633,1.521437,-0.026733786,-0.5362711,2.250159,0.64945215,-1.8458048,-1.7163595,0.040127106,-0.45978868,-1.0200974,0.7934699,1.1321524,0.5833313,1.7295084,-0.11650195,0.3619739,0.6860633,0.12192045,-0.62327373,3
0.5358162,0.10027545,1.9289349,-1.5030228,-0.36806926,0.23205703,-2.0812714,-0.16070151,0.6014077,0.06480626,0.8958079,1.5458188,-0.8657522,-0.990396,0.7610156,-1.0502269,-0.15747131,-1.0227895,0.6132725,1.1695828,0.51381946,-0.3260817,-0.21653289,-0.25475907,-1.2795093,-0.37535036,0.58920217,2.5994158,0.44435143,-0.06925057,1.3746397,0.059325922,3
1.5878439,1.527758,-0.8590776,-1.0839272,0.8742182,-1.1189065,-0.4479056,-0.3378314,0.74723047,0.286546,1.2443894,0.48229635,1.1921626,1.5614175,-0.1085161,1.0983114,0.6101234,-0.2822957,0.57535887,-0.16690059,1.0343502,1.9691001,0.21317416,-0.2787532,0.5200854,0.784455,0.34555876,1.460656,0.7412441,-0.011793993,-0.18157575,1.4094554,3
0.3113553,-1.0519613,0.583695,-0.5156651,0.26328224,1.428753,-0.5608225,-0.40907127,0.46224722,-0.73729575,-0.034644768,-0.094525814,1.3824077,0.767074,-0.7630276,0.8212337,2.110776,1.6277144,-2.5079453,-1.219534,0.8335188,1.3353294,-1.452825,-0.13397366,-1.5000904,0.13899384,0.6362474,0.9776615,0.4082504,1.4686992,-0.63465923,1.8929757,3
-1.0033562,-0.13484979,-1.4952183,2.1391935,0.36784804,-0.59189034,0.3441949,-1.8769689,0.4500568,-0.7916733,1.1091712,2.2354352,-0.11577505,-0.5371321,-2.1593492,0.67690265,0.26108295,1.0080892,0.7992275,1.3059442,-0.07929438,1.542984,0.3471848,0.22054654,0.45473316,0.74676377,0.30218348,-0.9222563,-0.6428088,-0.3495094,-1.985796,0.9257017,3
0.045241162,0.1087112,0.40664965,0.57751,0.17862971,-2.8013613,-1.4050695,1.1698017,-0.8907541,0.5491871,1.8405154,0.5226074,-0.09446001,-0.7493535,-1.7645413,0.20176113,0.7143191,-0.14902362,-1.4464214,0.89669394,0.025623448,1.0098016,-0.43711734,-0.73372513,2.1337388,-2.4117687,1.3917055,0.31789494,-0.034618124,-0.26346686,-0.112442784,1.114044,3
1.8558935,-1.1325325,-0.18242978,1.2856771,-0.12858859,-1.4169563,-0.26076046,2.153848,0.5349146,-0.040503606,-1.8556426,0.339104,-0.74863786,0.37818646,1.1068223,0.92957914,0.52399194,-0.44888878,0.17576903,-0.55061734,-0.8362812,1.6108216,0.77777565,0.03177257,-1.1364442,0.5011142,0.099517226,1.5210183,-0.31255162,-0.033900604,-0.6204654,1.632543,3
0.05762726,1.56925,0.45644572,2.2124174,-0.46656534,1.2926755,-1.1693337,2.0779212,0.97491163,-0.1508854,0.33106306,-0.9553957,0.7946042,1.1318705,0.22277647,-1.1499887,0.049615078,-0.33481547,-0.40403163,-0.8241385,1.1391329,-0.7181825,-0.8547513,0.22396135,0.29395092,0.79442555,2.354788,0.275497,1.2465063,1.6507759,0.5050758,-1.3384992,3
0.2808289,0.12932038,-0.04017048,-0.6185535,0.60963625,2.0142806,0.6204779,0.15490663,0.20427522,-0.28347823,-0.11287755,-0.7705456,0.36917153,-0.9040575,-0.84747744,2.342414,0.38253754,-0.1881746,0.39451072,0.69374955,2.897726,-0.6534901,0.29021984,1.6251996,1.4837835,1.9740058,1.9959266,-0.54703164,-0.16998316,0.22622323,-0.15451662,-0.6933035,3
0.13575272,0.4296447,-0.22635143,-0.8709415,0.051114976,1.1220031,0.16137724,-1.5599227,1.0219268,0.7513865,0.7557672,1.9458065,0.15568405,0.29133657,-0.5471205,0.4321281,0.6148274,2.0758355,0.20874196,0.44622892,-1.6442028,1.8863692,2.021605,0.5026671,-1.3398128,1.3328265,0.5283499,0.3761904,-1.1702476,-0.56182,-0.98391414,0.8921217,3
0.21554825,-0.878677,0.85495204,0.2554349,-1.3325111,-0.059231482,-0.35980713,-0.42566144,0.44023857,0.008451391,-0.6654787,0.20167431,-0.1618337,0.059186384,0.64436024,0.6976893,0.41683054,-0.16735682,0.73509,-0.7709948,-0.28882542,1.6194669,1.6326406,0.3792475,-1.0944637,0.3273804,0.19199504,1.7217293,1.3593843,-0.668609,-1.0152681,1.550679,3
-0.79984444,-0.6924015,-0.77354956,-0.33837214,0.29026452,0.31459656,-0.3890313,-0.38041103,0.61374253,-0.25123173,-0.27988058,-1.7202724,-0.058940582,0.80458397,1.5516851,-1.81199,-1.5867635,-0.7000359,-0.23544994,0.053141277,-1.0370381,-0.20608258,0.42552304,1.1015927,-0.48558664,0.5038747,2.0422654,-0.08539376,1.2118111,0.23182234,0.552191,-1.7186903,3
2.1217735,0.7578743,1.2938225,0.96080476,1.5342791,-0.079894155,-0.7722845,-0.5060097,0.7136178,-0.113656014,1.6759428,-0.78137714,0.6966573,-2.068693,-0.000459522,0.75511354,-0.667334,0.21456721,-0.40612832,-1.2171246,1.1842593,-2.062286,-0.08147204,-1.537626,0.048940584,0.10730974,1.4319255,-1.5679016,-1.2696023,0.9042401,0.9747133,1.4929763,3
-0.17700782,0.3167816,0.69988763,-1.5493512,-0.62477845,-1.7514621,-1.1339476,-0.099224396,1.0582843,1.1001687,2.1535442,0.43742034,0.5003288,-0.8757338,0.000111192465,-0.78091544,1.000001,-0.4275036,0.8510798,-1.1273524,-0.015492968,0.37498447,1.8151739,-2.611191,-0.061070293,-1.1990027,-0.19639483,0.20445648,-0.16645098,0.05312781,-0.34410143,2.0145252,3
-0.22081585,1.4782021,-0.8608085,0.18014714,-0.5706949,-0.8093387,-1.1504064,-0.61375403,1.5875525,-0.20470488,1.620542,-0.048535634,-0.38101137,-0.95377195,0.21551481,-0.9936296,0.7052971,-1.736114,1.2666628,-1.3868155,0.044324957,0.9498634,-0.31814137,-2.2349622,-0.43855584,0.16285746,-0.11637633,0.044421755,-0.2735502,-0.5064957,-0.15712176,1.8273655,3
-0.049480855,-1.0763824,0.619714,0.7430155,-3.077444,0.5336533,0.14219186,0.15584584,1.3282845,-0.5012512,1.1190816,1.3601364,-1.0620242,0.79865825,-0.5597267,1.055188,-1.048277,-0.1595091,-0.19652465,-2.011854,-1.4482944,-1.8034344,0.2590687,0.14988068,0.7129047,0.5482402,0.8281764,-1.0314382,0.4891733,0.8709457,0.3515833,0.8220578,3
0.18854451,-0.87793136,-0.601296,0.50214577,-0.15469354,-0.44238403,-0.07096526,-0.54243505,1.1375105,0.500103,0.5686696,0.83334345,-1.0639026,-1.055223,-0.8503145,0.74222106,-1.199383,-0.5941957,1.2066741,-2.0222738,0.08105394,-0.01672007,0.7411971,-0.57671845,-0.086955726,0.42195624,1.0446635,-0.16383049,-0.017953008,0.38893688,-0.43444106,1.9671794,3
-0.71715415,0.09616264,-0.52126414,0.396534,2.042518,0.6654449,1.4297111,-0.6346555,1.723468,-1.139848,1.7832724,2.7516747,0.48671055,1.1354123,-0.80181754,0.24102171,0.021592245,0.6111071,0.3057925,0.16034861,1.4152232,1.7150156,-1.0936224,-0.3852126,0.18364646,0.81081414,0.5171046,-0.9794093,-0.63017905,-0.052430436,-0.37048644,0.47863016,3
0.4694279,-0.43623137,0.7112437,-1.4957048,0.56179154,-0.39012757,0.6202688,0.63243103,0.39342877,-1.4296803,0.3932618,1.5228225,-2.1731043,-0.95677155,0.07952231,1.8869991,1.6133624,-1.0211012,-2.4693933,1.5594958,-0.020169608,1.4052317,-1.4312857,0.7377004,0.024922013,1.130987,0.34644032,0.91987693,1.0126547,-0.06450352,0.016701214,1.2624936,3
0.16605957,-0.12493934,0.15262282,-0.8341583,-0.31896055,-0.062586576,0.114783645,0.22629638,0.06549853,-0.6613709,0.4613607,0.27106634,0.94842845,0.15202735,0.94130015,1.4450854,-0.3181203,1.9305202,-0.09618598,0.21904865,0.43629164,1.805237,0.85118824,0.4350748,0.24026586,0.64773613,0.39480633,1.5979981,0.3266872,-0.13184352,-0.66247493,1.5108774,3
0.01377213,-0.32656324,-0.148314,-0.7245463,-1.2331462,-0.1847617,0.10002546,0.095624685,-3.8714921,0.3753421,0.20116451,-0.74727535,-0.3196824,0.4179381,0.7770276,-1.1293167,0.49912676,0.6574881,0.97087723,-2.0154808,0.13335788,1.099588,-1.1279128,-2.045578,-0.18185185,0.9975094,0.31925926,-1.5903364,-1.0462108,-0.073054925,0.3715638,0.13847773,3
-0.35578617,-0.27926773,0.85098696,0.28697926,-0.12878883,1.1929775,-0.24881943,-0.26963234,-0.72767586,0.046575885,-0.114047766,-1.5659957,-0.043757513,1.3127085,-0.15372112,-0.12267783,0.50074035,0.80893815,1.1492947,-2.2424579,0.36919552,-1.0889907,-2.2421508,0.90204966,0.2108536,-0.15343845,0.8088896,-0.4582959,0.0905135,-0.35698134,0.64226973,0.067589186,3
0.76729465,1.1995057,-0.62362164,1.3262061,0.396612,-0.4052612,0.28895062,-1.406708,1.6713876,-1.9042373,-0.60769206,1.1722693,0.73021567,0.16093573,-0.49526936,1.0356605,-1.1011963,-0.57792646,0.98871416,-2.0783362,-1.3252655,-0.04070601,0.8705083,-0.01797977,0.39816853,-0.113009095,0.8261933,-0.52772266,0.19316554,-0.38375652,-0.738032,1.8999506,3
-0.51335347,-0.104850315,-0.3611752,1.385231,-1.4247437,-0.62419707,0.23922715,0.5034823,-1.4919987,-0.47215402,-0.69860864,-2.482719,1.4023918,0.46030834,0.7944258,-0.5579601,-1.877303,-1.0717794,0.25258386,-1.6748967,0.6176191,0.8206593,-0.3815786,0.49542052,0.6078504,0.7909813,0.45952368,-2.0067372,0.38127276,-0.63234335,0.5381069,0.33805516,3
-0.606436,-0.5205043,0.027321763,1.1117933,0.90231377,-0.048404455,-0.18693599,-0.413178,-1.1347615,-1.1774045,-0.3516603,-1.8684865,0.8501484,1.42926,0.7940104,-0.91954184,-0.026432069,-0.25718525,0.23813559,-1.9880656,0.54978466,-0.6797947,0.6237119,0.49985847,0.37360054,0.123301655,0.69280016,0.09687579,-0.19272196,1.7871858,-0.046841472,-0.33175975,3
0.89414716,-0.37294412,1.9239852,0.6096952,-1.6622697,-0.50774443,0.95366144,-1.0036865,1.8432155,-2.1929185,0.6380241,2.0575185,0.040606588,-0.13153127,0.33195397,0.2505232,0.043310076,0.69476384,-0.5153308,-1.1597437,-0.20833167,0.43088493,0.09622501,-0.39915076,-0.7408592,0.56231576,1.1017382,-0.5339029,-0.108432904,-1.3916106,-1.4452529,1.5358776,3
-0.3501432,0.24698454,0.5656352,0.4062052,-1.1994716,0.72946155,-0.830754,0.21092287,0.4027334,0.89901066,-0.031767283,-2.4113646,1.0009235,0.60892045,1.4717252,-1.2908406,-0.5603835,-0.21033004,0.2893952,0.48206747,-0.29490912,0.016280485,-0.42323568,0.9751995,-1.5627928,0.37683523,0.38947773,-0.059608415,0.74620587,0.78556865,1.3709886,-1.4570853,3
0.24246149,-0.58827174,0.19467066,0.8872002,-0.9563551,0.34629646,-1.2813843,-0.36555898,-3.424288,0.79571193,1.5057365,0.27579224,-0.2973938,0.2702801,0.63517076,-0.9869053,0.94764817,0.008577459,-0.12739898,-0.57442665,-0.6339606,0.16599792,-0.30780137,-1.2571058,0.15741767,0.9451848,0.44654843,0.8828842,-1.7727567,0.5337346,1.0540738,0.32248276,3
-0.6436763,0.36610588,-0.7677486,0.25639045,0.29541522,0.09125954,0.15013441,-2.0714362,1.1825216,0.25723338,1.1047504,0.53702784,-0.40080097,-0.4878684,0.39127755,0.5389517,0.47803068,0.38169307,0.58688086,1.7039809,0.7452528,2.237586,-1.6713899,0.5057772,-0.4419665,1.025715,-1.5958142,-0.08568711,-0.09708357,0.4098968,-0.112477735,1.6469882,3
-0.7570596,-0.9118346,-0.22094376,-0.14228809,0.43974605,1.3628882,0.56843233,-0.16844182,-3.1095731,-0.23023942,0.091191426,-0.18420781,-0.25329465,0.33611572,0.49815333,0.87366223,0.17316808,0.24528712,0.046106912,-2.5567994,1.028911,0.53975946,-0.8405425,-1.3687321,0.37588075,1.0289533,1.007263,-1.1946793,-0.86996096,-0.5363802,0.7094562,0.5131788,3
-0.69583714,0.5495964,0.6743611,-1.0789165,-0.09252713,0.8435209,-0.82726794,-0.70285887,0.7079351,-1.2336977,1.37827,-1.6708324,-0.2993056,0.54645383,0.6136836,0.25958085,0.7962451,1.8322737,-0.2655078,-1.414657,1.4813719,-1.3899183,0.5089903,-0.72139287,0.10002312,0.6938209,1.7502607,-0.1661336,0.07075676,1.0387527,1.3253895,-0.22824383,3
-0.35186854,0.59004563,-0.35599667,-0.014706716,-0.48443323,0.70235014,-0.011787802,-0.67519104,-3.3347533,-0.17864223,0.31340182,0.14885484,1.5828011,0.2331357,0.035636723,0.5199882,1.3328484,-0.47082424,0.4168318,-2.321054,-1.5248096,0.6147376,-1.4264432,-1.6128268,0.5567491,1.0467075,1.2432392,-1.0000864,-0.9555025,1.1550865,0.67886686,0.39868554,3
0.15966985,-0.82717264,-0.42705935,-0.2851437,0.43233535,0.83530754,0.07210968,-2.6420398,1.3798007,0.12308344,1.5097492,0.21175763,1.1008604,-0.8503674,-0.61260206,0.7214628,0.09867204,-0.70346594,1.263641,1.5948417,0.1756675,1.7527345,-1.039652,0.23879395,-0.6515677,1.1014026,-1.1335849,-0.73897994,-1.2457378,-0.51468337,0.18719865,1.8644636,3
0.10697651,-0.20456406,0.5333761,-1.6979513,1.8186883,0.95064306,-1.001872,0.5134959,0.76986086,0.0537081,0.9853246,-1.7780735,-0.4030916,0.19791216,0.40641013,0.10823031,-0.135082,-0.28083348,0.5035537,-1.2347904,1.0939859,-1.0078146,-1.0843475,-0.56383055,0.6309968,0.21806315,2.0868428,-0.0630596,-0.28099945,0.5827922,0.83282405,-0.5003511,3
0.234539,-1.1654874,0.0125658605,0.29332012,0.45553786,1.9690925,-0.61192507,0.749624,0.2812489,-0.93327427,0.32443586,-2.1849036,0.91296184,1.8318474,1.7333884,-0.9502324,0.9803331,0.3436488,-1.2145038,-0.2769754,0.6097723,0.29447922,-1.5925467,1.0675075,-0.12665479,0.72302395,0.31537408,-0.086329386,0.29359645,-0.7002431,1.34653,-1.1685468,3
0.5244301,0.24225315,1.2211977,1.829791,0.35900196,0.6790133,-1.6872855,0.20688975,-3.1406465,-0.6142558,1.8196431,0.08441304,0.2686494,-0.5162661,0.6101754,-1.0975457,-0.6924377,-0.64384013,-0.06986591,-0.5851029,0.44380414,-0.13926022,0.11951554,-0.9594227,0.4023873,0.7268571,0.47296962,1.2935907,-1.4201295,1.165169,0.8724469,0.28035364,3
-0.35338086,-0.43407455,0.81632316,0.56774974,-1.3664474,-0.0027944893,-0.16588607,0.33706534,-1.0941439,-0.20681468,-0.5021943,-1.9994589,1.2240278,1.218955,0.5561632,-0.97673005,0.5381733,-0.6954479,0.8309257,-1.8238435,0.13377252,-0.34593076,0.90484726,0.8755706,0.21361959,-0.22322139,0.7347953,-0.7179098,1.4868728,-0.12589028,0.30913067,-0.3637219,3
-0.33302635,0.9580843,-0.6306842,-0.6657677,0.75836647,-1.1352327,0.26534408,0.10273561,1.8043199,0.2631365,0.8443893,2.0206416,-0.37184197,-0.08413866,-0.9696425,0.8687128,-2.1321855,1.1380788,0.48095995,-1.2735384,-1.5311872,0.2034171,0.9719155,-0.61727774,-0.75234294,1.4701486,1.2533573,-0.7420099,0.0026433915,-0.09490731,-1.3046356,1.7700968,3
-0.12630993,1.6167021,-0.2929544,1.5584579,-0.49853465,-0.70567715,0.96087426,-0.31647658,1.5073699,1.0453712,0.52681005,1.1397859,0.61526716,-0.5733221,0.6507989,1.1003404,-0.69245905,-0.5473383,-1.165717,-2.008894,-1.1965054,-0.22247319,-0.27280727,-0.13674638,-0.2437478,-0.36385515,0.8761007,-0.6984479,-0.30863827,0.4475956,-0.22899887,1.9617823,3
-1.1052493,0.3347972,0.6328576,0.20576733,1.0163099,0.3592113,-0.2264313,1.1989548,-0.8200486,0.5272716,0.012542829,-1.8358926,0.18816039,1.4921148,0.25949922,-0.6294452,-0.64382935,0.034275107,-0.03146407,-1.995975,-0.77015865,-0.85121346,1.4610254,0.53592694,0.48834687,-0.031487465,1.0171895,-0.106812775,-0.07269874,0.47504544,-0.16460629,-0.19936481,3
-0.61269397,0.31157038,-1.504532,-0.84479964,1.0071762,-0.28312692,1.2199731,-0.6087331,-2.22107,-0.60527396,-0.40608537,-1.9147546,-2.503395e-06,0.5428579,1.2539434,-0.0020439588,1.3168426,-1.3045065,0.7166092,-1.8796915,-0.13332641,0.79807186,-0.08345948,-0.14455669,0.626163,1.0103964,0.55504984,-1.9013306,0.052411295,0.5415626,0.27212512,0.7829165,3
1.3517376,-0.48365438,0.40364295,0.92311347,1.4464571,1.1333907,-0.08717057,-0.5914255,0.010451056,-0.27502406,0.09824872,0.17546594,0.6186452,-0.49957404,1.1409943,1.2489052,0.42794833,-0.22889635,-0.52571756,0.09688327,0.3175423,1.8370684,-1.0563678,0.4856904,-1.2037756,0.8241228,-0.0033341348,1.6387666,1.0428337,-1.2555778,-0.56960666,1.5381694,3
-1.1193427,0.3136866,0.062863976,0.19942515,0.22969584,-0.09998715,0.16313466,-1.0035455,-3.4964182,0.4150681,-0.3040889,-1.0346342,-0.36888948,-0.053340048,0.9872399,-0.8924779,-0.19573155,-0.77602845,-0.92810905,-2.1585903,0.65219074,0.74099493,0.46304554,-1.8646382,-0.5781632,0.6967826,0.2646043,-1.594884,-0.49709195,-1.3452542,0.52013075,0.007989563,3
-0.93973666,-0.842545,-0.14086974,0.70629877,0.042230338,0.58255494,1.4941839,-0.91243154,1.2847313,1.039141,0.94742036,3.0032287,-0.067406476,1.0241907,-0.77506155,0.56460387,-0.044488072,0.10161485,0.084745124,0.86191905,0.5551228,1.559156,-0.059829324,-0.34373158,-1.2852271,0.9714566,0.104804076,-1.2100301,-0.6324243,-0.2149683,-0.45267662,0.34424156,3
-0.41628167,0.16658282,1.5307767,2.0428545,0.67587537,0.53547406,-0.90639675,1.0199289,0.92848444,0.09432228,-0.06599748,0.7301269,0.18764633,-1.3275543,-0.78416044,1.000721,-0.022600913,0.74216664,-0.07711478,-2.105348,-0.58608866,0.14965883,0.9143703,-0.4807527,-0.8712809,0.40709436,1.0387229,-0.29510832,-0.6696458,-0.8481419,-0.5436681,1.7542171,3
2.0065296,0.036751747,-1.4501269,1.468954,-1.646096,-0.06805482,0.51347005,-0.2431681,0.3968528,1.0508492,-0.10496576,1.4375001,-0.30671126,-0.35202318,0.031571656,1.9889879,0.027658053,0.68596685,0.2150288,1.5103006,0.13438746,1.4613056,-0.8594737,0.8274419,-1.1114982,0.786462,0.49903062,0.92700803,0.06879631,0.78302395,0.10661933,1.1272118,3
-0.18164825,-0.9443462,-1.172982,-1.5060439,-0.85997105,-0.325341,-1.139419,-1.551598,1.5811057,-0.3312024,2.214764,0.03719653,0.09653151,-0.7931804,-0.020210043,-0.8728128,0.9383216,-0.26833564,-0.5122483,-1.3397728,0.4277212,0.86416817,-0.46419805,-2.417078,0.10669607,0.062543355,-0.3103595,0.12329674,0.30045605,0.035024047,-0.31882197,1.98544,3
0.08389926,-0.64531624,-0.6598242,-0.09897541,0.5747467,0.74644095,0.18553324,-0.1216988,1.2199252,-1.7468379,1.1913192,1.0912852,-0.36783013,1.7635623,-0.24055561,0.71506596,0.23937649,0.77976274,-0.024194837,-2.1223798,0.33662415,-1.8135918,0.35508054,0.4495448,0.45108065,-0.059962045,1.4384335,-1.0116307,-0.50381446,-0.5163393,0.668155,0.15638977,3
0.4793507,0.040275495,-0.6183611,0.05283647,0.9050198,0.7767549,-0.08033563,0.23584384,-0.114815846,0.018512838,0.0694105,-1.7650253,-0.60934955,2.0044453,0.46247855,-1.013667,0.06642105,-0.31464106,-0.8277957,-1.0846578,-0.062006935,0.13395397,-0.2379962,0.699116,-0.72638386,-0.03328556,1.6533732,-0.53495276,1.3074648,2.012192,0.1314799,-1.0641241,3
-0.1952624,0.1468422,-0.3863144,-0.4503148,-0.10414464,-1.95485,-1.1410915,-0.6276398,1.1235977,0.27984756,2.098086,0.39461315,-0.8061812,-0.9923524,-0.19159438,-0.60780597,0.9057727,0.55832016,0.3424929,-1.1072316,-0.071759075,0.36698455,-0.34745812,-2.4510515,0.8658762,-1.5067073,-0.15316916,0.16225387,-0.12061691,0.4955349,-0.40893137,1.8549696,3
3.1873932,-1.4020112,-0.12092087,0.28373438,-1.0309412,-0.3493901,-0.76603305,0.31097376,0.8009697,-0.66006196,1.764079,-0.9393877,0.21828406,-2.0429163,0.10669461,0.8560188,0.19140534,0.4087726,-0.73596436,-1.0708598,1.3355054,-2.0232944,-0.81465656,-1.4420944,0.84269136,0.19828957,1.2718031,-1.4258075,-0.5411373,-0.52724904,1.145763,1.4461335,3
-0.7161499,0.31581992,0.5915282,0.73507977,-0.77190053,1.9728487,0.74061126,-0.18405664,0.3664234,-1.0137135,-0.40402436,-0.767998,-0.2354715,-1.0537435,-0.2846092,1.958234,-0.06623539,-0.7975329,1.49982,0.86980313,0.49033976,-0.7157661,-0.52626044,1.7680243,0.14056559,1.9613934,1.8350551,-0.84281313,0.42996812,-0.2736088,-0.19063735,-0.81650275,3
-1.2288772,0.5531435,-1.4912279,0.8932792,-0.5030589,0.64766127,-0.7618716,0.8380692,0.40822375,-2.5581844,0.5459862,0.18808576,-0.40831476,-0.7316692,-0.9619261,1.1829239,-0.5102033,1.0816402,-0.6324237,-0.7392026,-0.9146703,1.7600677,-1.2486141,-0.23729682,-1.1493435,0.42943206,0.14668286,1.6899174,0.23339978,0.2756876,-0.20307767,1.641174,3
